Date,Year,Month,Open,High,Low,Close*,Adj Close**, Volume ,Returns
28/11/2006,2006,Nov,1381.61,1387.91,1377.83,1386.72,1386.72," 2,639,750,000 ",0.003684954
29/11/2006,2006,Nov,1386.11,1401.14,1386.11,1399.48,1399.48," 2,790,970,000 ",0.009553548
30/11/2006,2006,Nov,1399.47,1406.3,1393.83,1400.63,1400.63," 4,006,230,000 ",0.000828199
01/12/2006,2006,Dec,1400.63,1402.46,1385.93,1396.71,1396.71," 2,800,980,000 ",-0.002806595
04/12/2006,2006,Dec,1396.67,1411.23,1396.67,1409.12,1409.12," 2,766,320,000 ",0.008835301
05/12/2006,2006,Dec,1409.1,1415.27,1408.78,1414.76,1414.76," 2,755,700,000 ",0.004000679
06/12/2006,2006,Dec,1414.4,1415.93,1411.05,1412.9,1412.9," 2,725,280,000 ",-0.001061646
07/12/2006,2006,Dec,1412.86,1418.27,1406.8,1407.29,1407.29," 2,743,150,000 ",-0.003957962
08/12/2006,2006,Dec,1407.27,1414.09,1403.67,1409.84,1409.84," 2,440,460,000 ",0.001822902
11/12/2006,2006,Dec,1409.81,1415.6,1408.56,1413.04,1413.04," 2,289,900,000 ",0.002285852
12/12/2006,2006,Dec,1413,1413.78,1404.75,1411.56,1411.56," 2,738,170,000 ",-0.001020148
13/12/2006,2006,Dec,1411.32,1416.64,1411.05,1413.21,1413.21," 2,552,260,000 ",0.001337381
14/12/2006,2006,Dec,1413.16,1427.23,1413.16,1425.49,1425.49," 2,729,700,000 ",0.008649657
15/12/2006,2006,Dec,1425.48,1431.63,1425.48,1427.09,1427.09," 3,229,580,000 ",0.00112817
18/12/2006,2006,Dec,1427.08,1431.81,1420.65,1422.48,1422.48," 2,568,140,000 ",-0.003233789
19/12/2006,2006,Dec,1422.42,1428.3,1414.88,1425.55,1425.55," 2,717,060,000 ",0.002195644
20/12/2006,2006,Dec,1425.51,1429.05,1423.51,1423.53,1423.53," 2,387,630,000 ",-0.001390909
21/12/2006,2006,Dec,1423.2,1426.4,1415.9,1418.3,1418.3," 2,322,410,000 ",-0.00345484
22/12/2006,2006,Dec,1418.1,1418.82,1410.28,1410.76,1410.76," 1,647,590,000 ",-0.005202869
26/12/2006,2006,Dec,1410.75,1417.91,1410.45,1416.9,1416.9," 1,310,310,000 ",0.004340462
27/12/2006,2006,Dec,1416.63,1427.72,1416.63,1426.84,1426.84," 1,667,370,000 ",0.007155673
28/12/2006,2006,Dec,1426.77,1427.26,1422.05,1424.73,1424.73," 1,508,570,000 ",-0.00143185
29/12/2006,2006,Dec,1424.71,1427,1416.84,1418.3,1418.3," 1,678,200,000 ",-0.004519495
03/01/2007,2007,Jan,1418.03,1429.42,1407.86,1416.6,1416.6," 3,429,160,000 ",-0.001009459
04/01/2007,2007,Jan,1416.6,1421.84,1408.43,1418.34,1418.34," 3,004,460,000 ",0.001226786
05/01/2007,2007,Jan,1418.34,1418.34,1405.75,1409.71,1409.71," 2,919,400,000 ",-0.006121826
08/01/2007,2007,Jan,1409.26,1414.98,1403.97,1412.84,1412.84," 2,763,340,000 ",0.002533903
09/01/2007,2007,Jan,1412.84,1415.61,1405.42,1412.11,1412.11," 3,038,380,000 ",-0.000516957
10/01/2007,2007,Jan,1408.7,1415.99,1405.32,1414.85,1414.85," 2,764,660,000 ",0.004346751
11/01/2007,2007,Jan,1414.84,1427.12,1414.84,1423.82,1423.82," 2,857,870,000 ",0.006306977
12/01/2007,2007,Jan,1423.82,1431.23,1422.58,1430.73,1430.73," 2,686,480,000 ",0.004829702
16/01/2007,2007,Jan,1430.73,1433.93,1428.62,1431.9,1431.9," 2,599,530,000 ",0.000817096
17/01/2007,2007,Jan,1431.77,1435.27,1428.57,1430.62,1430.62," 2,690,270,000 ",-0.000803847
18/01/2007,2007,Jan,1430.59,1432.96,1424.21,1426.37,1426.37," 2,822,430,000 ",-0.002958559
19/01/2007,2007,Jan,1426.35,1431.57,1425.19,1430.5,1430.5," 2,777,480,000 ",0.002901084
22/01/2007,2007,Jan,1430.47,1431.39,1420.4,1422.95,1422.95," 2,540,120,000 ",-0.005284796
23/01/2007,2007,Jan,1422.95,1431.33,1421.66,1427.99,1427.99," 2,975,070,000 ",0.003529436
24/01/2007,2007,Jan,1427.96,1440.14,1427.96,1440.13,1440.13," 2,783,180,000 ",0.008450626
25/01/2007,2007,Jan,1440.12,1440.69,1422.34,1423.9,1423.9," 2,994,330,000 ",-0.011391249
26/01/2007,2007,Jan,1423.9,1427.27,1416.96,1422.18,1422.18," 2,626,620,000 ",-0.001209411
29/01/2007,2007,Jan,1422.03,1426.94,1418.46,1420.62,1420.62," 2,730,480,000 ",-0.000992524
30/01/2007,2007,Jan,1420.61,1428.82,1420.61,1428.82,1428.82," 2,706,250,000 ",0.005746
31/01/2007,2007,Jan,1428.65,1441.61,1424.78,1438.24,1438.24," 2,976,690,000 ",0.006667872
01/02/2007,2007,Feb,1437.9,1446.64,1437.9,1445.94,1445.94," 2,914,890,000 ",0.005560397
02/02/2007,2007,Feb,1445.94,1449.33,1444.49,1448.39,1448.39," 2,569,450,000 ",0.001691533
05/02/2007,2007,Feb,1448.33,1449.38,1443.85,1446.99,1446.99," 2,439,430,000 ",-0.00092606
06/02/2007,2007,Feb,1446.98,1450.19,1443.4,1448,1448," 2,608,710,000 ",0.00070442
07/02/2007,2007,Feb,1447.41,1452.99,1446.44,1450.02,1450.02," 2,618,820,000 ",0.001799975
08/02/2007,2007,Feb,1449.99,1450.45,1442.81,1448.31,1448.31," 2,816,180,000 ",-0.001159973
09/02/2007,2007,Feb,1448.25,1452.45,1433.44,1438.06,1438.06," 2,951,810,000 ",-0.007085935
12/02/2007,2007,Feb,1438,1439.11,1431.44,1433.37,1433.37," 2,395,680,000 ",-0.00323015
13/02/2007,2007,Feb,1433.22,1444.41,1433.22,1444.26,1444.26," 2,652,150,000 ",0.007644053
14/02/2007,2007,Feb,1443.91,1457.65,1443.91,1455.3,1455.3," 2,699,290,000 ",0.007826565
15/02/2007,2007,Feb,1455.15,1457.97,1453.19,1456.81,1456.81," 2,490,920,000 ",0.001139476
16/02/2007,2007,Feb,1456.77,1456.77,1451.57,1455.54,1455.54," 2,399,450,000 ",-0.000845047
20/02/2007,2007,Feb,1455.53,1460.53,1449.2,1459.68,1459.68," 2,337,860,000 ",0.002843089
21/02/2007,2007,Feb,1459.6,1459.6,1452.02,1457.63,1457.63," 2,606,980,000 ",-0.001351509
22/02/2007,2007,Feb,1457.29,1461.57,1450.51,1456.38,1456.38," 1,950,770,000 ",-0.000624837
23/02/2007,2007,Feb,1456.22,1456.22,1448.36,1451.19,1451.19," 2,579,950,000 ",-0.003466121
26/02/2007,2007,Feb,1451.04,1456.95,1445.48,1449.37,1449.37," 2,822,170,000 ",-0.001152225
27/02/2007,2007,Feb,1449.25,1449.25,1389.42,1399.04,1399.04," 4,065,230,000 ",-0.035888895
28/02/2007,2007,Feb,1398.64,1415.89,1396.65,1406.82,1406.82," 3,925,250,000 ",0.005814532
01/03/2007,2007,Mar,1406.8,1409.46,1380.87,1403.17,1403.17," 3,874,910,000 ",-0.002586999
02/03/2007,2007,Mar,1403.16,1403.4,1386.87,1387.17,1387.17," 3,312,260,000 ",-0.011527066
05/03/2007,2007,Mar,1387.11,1391.86,1373.97,1374.12,1374.12," 3,480,520,000 ",-0.009453323
06/03/2007,2007,Mar,1374.06,1397.9,1374.06,1395.41,1395.41," 3,358,160,000 ",0.015300163
07/03/2007,2007,Mar,1395.02,1401.16,1390.64,1391.97,1391.97," 3,141,350,000 ",-0.002191139
08/03/2007,2007,Mar,1391.88,1407.93,1391.88,1401.89,1401.89," 3,014,850,000 ",0.007140361
09/03/2007,2007,Mar,1401.89,1410.15,1397.3,1402.84,1402.84," 2,623,050,000 ",0.000677198
12/03/2007,2007,Mar,1402.8,1409.34,1398.4,1406.6,1406.6," 2,664,000,000 ",0.00270155
13/03/2007,2007,Mar,1406.23,1406.23,1377.71,1377.95,1377.95," 3,485,570,000 ",-0.020523241
14/03/2007,2007,Mar,1377.86,1388.09,1363.98,1387.17,1387.17," 3,758,350,000 ",0.006711506
15/03/2007,2007,Mar,1387.11,1395.73,1385.16,1392.28,1392.28," 2,821,900,000 ",0.003713334
16/03/2007,2007,Mar,1392.28,1397.51,1383.63,1386.95,1386.95," 3,393,640,000 ",-0.003842965
19/03/2007,2007,Mar,1386.95,1403.2,1386.95,1402.06,1402.06," 2,777,180,000 ",0.010777
20/03/2007,2007,Mar,1402.04,1411.53,1400.7,1410.94,1410.94," 2,795,940,000 ",0.006307852
21/03/2007,2007,Mar,1410.92,1437.77,1409.75,1435.04,1435.04," 3,184,770,000 ",0.016807894
22/03/2007,2007,Mar,1435.04,1437.66,1429.88,1434.54,1434.54," 3,129,970,000 ",-0.000348544
23/03/2007,2007,Mar,1434.54,1438.89,1433.21,1436.11,1436.11," 2,619,020,000 ",0.001093231
26/03/2007,2007,Mar,1436.11,1437.65,1423.28,1437.5,1437.5," 2,754,660,000 ",0.000966957
27/03/2007,2007,Mar,1437.49,1437.49,1425.54,1428.61,1428.61," 2,673,040,000 ",-0.006215832
28/03/2007,2007,Mar,1428.35,1428.35,1414.07,1417.23,1417.23," 3,000,440,000 ",-0.007846292
29/03/2007,2007,Mar,1417.17,1426.24,1413.27,1422.53,1422.53," 2,854,710,000 ",0.003767935
30/03/2007,2007,Mar,1422.52,1429.22,1408.9,1420.86,1420.86," 2,903,960,000 ",-0.001168307
02/04/2007,2007,Apr,1420.83,1425.49,1416.37,1424.55,1424.55," 2,875,880,000 ",0.002611351
03/04/2007,2007,Apr,1424.27,1440.57,1424.27,1437.77,1437.77," 2,921,760,000 ",0.009389541
04/04/2007,2007,Apr,1437.75,1440.16,1435.08,1439.37,1439.37," 2,616,320,000 ",0.001125492
05/04/2007,2007,Apr,1438.94,1444.88,1436.67,1443.76,1443.76," 2,357,230,000 ",0.003338505
09/04/2007,2007,Apr,1443.77,1448.1,1443.28,1444.61,1444.61," 2,349,410,000 ",0.000581472
10/04/2007,2007,Apr,1444.58,1448.73,1443.99,1448.39,1448.39," 2,510,110,000 ",0.002630507
11/04/2007,2007,Apr,1448.23,1448.39,1436.15,1438.87,1438.87," 2,950,190,000 ",-0.006505105
12/04/2007,2007,Apr,1438.87,1448.02,1433.91,1447.8,1447.8," 2,770,570,000 ",0.006167979
13/04/2007,2007,Apr,1447.8,1453.11,1444.15,1452.85,1452.85," 2,690,020,000 ",0.003475927
16/04/2007,2007,Apr,1452.84,1468.62,1452.84,1468.33,1468.33," 2,870,140,000 ",0.0105494
17/04/2007,2007,Apr,1468.47,1474.35,1467.15,1471.48,1471.48," 2,920,570,000 ",0.00204556
18/04/2007,2007,Apr,1471.47,1476.57,1466.41,1472.5,1472.5," 2,971,330,000 ",0.000699491
19/04/2007,2007,Apr,1472.48,1474.23,1464.47,1470.73,1470.73," 2,913,610,000 ",-0.001189885
20/04/2007,2007,Apr,1470.69,1484.74,1470.69,1484.35,1484.35," 3,329,940,000 ",0.009202681
23/04/2007,2007,Apr,1484.33,1487.32,1480.19,1480.93,1480.93," 2,575,020,000 ",-0.002295855
24/04/2007,2007,Apr,1480.93,1483.82,1473.74,1480.41,1480.41," 3,119,750,000 ",-0.000351254
25/04/2007,2007,Apr,1480.28,1496.59,1480.28,1495.42,1495.42," 3,252,590,000 ",0.010124246
26/04/2007,2007,Apr,1495.27,1498.02,1491.17,1494.25,1494.25," 3,211,800,000 ",-0.000682617
27/04/2007,2007,Apr,1494.21,1497.32,1488.67,1494.07,1494.07," 2,732,810,000 ",-9.37038E-05
30/04/2007,2007,Apr,1494.07,1497.16,1482.29,1482.37,1482.37," 3,093,420,000 ",-0.007892766
01/05/2007,2007,May,1482.37,1487.27,1476.7,1486.3,1486.3," 3,400,350,000 ",0.00264415
02/05/2007,2007,May,1486.13,1499.1,1486.13,1495.92,1495.92," 3,189,800,000 ",0.006544468
03/05/2007,2007,May,1495.56,1503.34,1495.56,1502.39,1502.39," 3,007,970,000 ",0.00454609
04/05/2007,2007,May,1502.35,1510.34,1501.8,1505.62,1505.62," 2,761,930,000 ",0.002171863
07/05/2007,2007,May,1505.57,1511,1505.54,1509.48,1509.48," 2,545,090,000 ",0.002590296
08/05/2007,2007,May,1509.36,1509.36,1500.66,1507.72,1507.72," 2,795,720,000 ",-0.001087735
09/05/2007,2007,May,1507.32,1513.8,1503.77,1512.58,1512.58," 2,935,550,000 ",0.003477502
10/05/2007,2007,May,1512.33,1512.33,1491.42,1491.47,1491.47," 3,031,240,000 ",-0.013986202
11/05/2007,2007,May,1491.47,1506.24,1491.47,1505.85,1505.85," 2,720,780,000 ",0.009549424
14/05/2007,2007,May,1505.76,1510.9,1498.34,1503.15,1503.15," 2,776,130,000 ",-0.001736354
15/05/2007,2007,May,1503.11,1514.83,1500.43,1501.19,1501.19," 3,071,020,000 ",-0.001278985
16/05/2007,2007,May,1500.75,1514.15,1500.75,1514.14,1514.14," 2,915,350,000 ",0.008843304
17/05/2007,2007,May,1514.01,1517.14,1509.29,1512.75,1512.75," 2,868,640,000 ",-0.00083292
18/05/2007,2007,May,1512.74,1522.75,1512.74,1522.75,1522.75," 2,959,050,000 ",0.006573633
21/05/2007,2007,May,1522.75,1529.87,1522.71,1525.1,1525.1," 3,465,360,000 ",0.001540883
22/05/2007,2007,May,1525.1,1529.24,1522.05,1524.12,1524.12," 2,860,500,000 ",-0.000642994
23/05/2007,2007,May,1524.09,1532.43,1521.9,1522.28,1522.28," 3,084,260,000 ",-0.001189006
24/05/2007,2007,May,1522.1,1529.31,1505.18,1507.51,1507.51," 3,365,530,000 ",-0.009678211
25/05/2007,2007,May,1507.5,1517.41,1507.5,1515.73,1515.73," 2,316,250,000 ",0.005429727
29/05/2007,2007,May,1515.55,1521.8,1512.02,1518.11,1518.11," 2,571,790,000 ",0.001686307
30/05/2007,2007,May,1517.6,1530.23,1510.06,1530.23,1530.23," 2,980,210,000 ",0.008253661
31/05/2007,2007,May,1530.19,1535.56,1528.26,1530.62,1530.62," 3,335,530,000 ",0.000280932
01/06/2007,2007,Jun,1530.62,1540.56,1530.62,1536.34,1536.34," 2,927,020,000 ",0.003723134
04/06/2007,2007,Jun,1536.28,1540.53,1532.31,1539.18,1539.18," 2,738,930,000 ",0.00188412
05/06/2007,2007,Jun,1539.12,1539.12,1525.62,1530.95,1530.95," 2,939,450,000 ",-0.005336556
06/06/2007,2007,Jun,1530.57,1530.57,1514.13,1517.38,1517.38," 2,964,190,000 ",-0.008692615
07/06/2007,2007,Jun,1517.36,1517.36,1490.37,1490.72,1490.72," 3,538,470,000 ",-0.017870559
08/06/2007,2007,Jun,1490.71,1507.76,1487.41,1507.67,1507.67," 2,993,460,000 ",0.011249146
11/06/2007,2007,Jun,1507.64,1515.53,1503.35,1509.12,1509.12," 2,525,280,000 ",0.000980704
12/06/2007,2007,Jun,1509.12,1511.33,1492.97,1493,1493," 3,056,200,000 ",-0.010797053
13/06/2007,2007,Jun,1492.65,1515.7,1492.65,1515.67,1515.67," 3,077,930,000 ",0.015188003
14/06/2007,2007,Jun,1515.58,1526.45,1515.58,1522.97,1522.97," 2,813,630,000 ",0.004852361
15/06/2007,2007,Jun,1522.97,1538.71,1522.97,1532.91,1532.91," 3,406,030,000 ",0.006484399
18/06/2007,2007,Jun,1532.9,1535.44,1529.31,1531.05,1531.05," 2,480,240,000 ",-0.001208321
19/06/2007,2007,Jun,1531.02,1535.85,1525.67,1533.7,1533.7," 2,873,590,000 ",0.001747408
20/06/2007,2007,Jun,1533.68,1537.32,1512.36,1512.84,1512.84," 3,286,900,000 ",-0.013775416
21/06/2007,2007,Jun,1512.5,1522.9,1504.75,1522.19,1522.19," 3,161,110,000 ",0.006365828
22/06/2007,2007,Jun,1522.19,1522.19,1500.74,1502.56,1502.56," 4,284,320,000 ",-0.01306437
25/06/2007,2007,Jun,1502.56,1514.29,1492.68,1497.74,1497.74," 3,287,250,000 ",-0.003218182
26/06/2007,2007,Jun,1497.68,1506.12,1490.54,1492.89,1492.89," 3,398,530,000 ",-0.003208542
27/06/2007,2007,Jun,1492.62,1506.8,1484.18,1506.34,1506.34," 3,398,150,000 ",0.009108169
28/06/2007,2007,Jun,1506.32,1514.84,1503.41,1505.71,1505.71," 3,006,710,000 ",-0.000405124
29/06/2007,2007,Jun,1505.7,1517.53,1493.61,1503.35,1503.35," 3,165,410,000 ",-0.001563176
02/07/2007,2007,Jul,1504.66,1519.45,1504.66,1519.43,1519.43," 2,648,990,000 ",0.009720751
03/07/2007,2007,Jul,1519.12,1526.01,1519.12,1524.87,1524.87," 1,560,790,000 ",0.003770813
05/07/2007,2007,Jul,1524.86,1526.57,1517.72,1525.4,1525.4," 2,622,950,000 ",0.000354006
06/07/2007,2007,Jul,1524.96,1532.4,1520.47,1530.44,1530.44," 2,441,520,000 ",0.00358067
09/07/2007,2007,Jul,1530.43,1534.26,1527.45,1531.85,1531.85," 2,715,330,000 ",0.000926984
10/07/2007,2007,Jul,1531.85,1531.85,1510.01,1510.12,1510.12," 3,244,280,000 ",-0.014389585
11/07/2007,2007,Jul,1509.93,1519.34,1506.1,1518.76,1518.76," 3,082,920,000 ",0.005813953
12/07/2007,2007,Jul,1518.74,1547.92,1518.74,1547.7,1547.7," 3,489,600,000 ",0.018711637
13/07/2007,2007,Jul,1547.68,1555.1,1544.85,1552.5,1552.5," 2,801,120,000 ",0.00310467
16/07/2007,2007,Jul,1552.5,1555.9,1546.69,1549.52,1549.52," 2,704,110,000 ",-0.001923176
17/07/2007,2007,Jul,1549.52,1555.32,1547.74,1549.37,1549.37," 3,007,140,000 ",-9.68135E-05
18/07/2007,2007,Jul,1549.2,1549.2,1533.67,1546.17,1546.17," 3,609,220,000 ",-0.001959681
19/07/2007,2007,Jul,1546.13,1555.2,1546.13,1553.08,1553.08," 3,251,450,000 ",0.004474979
20/07/2007,2007,Jul,1553.19,1553.19,1529.2,1534.1,1534.1," 3,745,780,000 ",-0.012443778
23/07/2007,2007,Jul,1534.06,1547.23,1534.06,1541.57,1541.57," 3,102,700,000 ",0.004871657
24/07/2007,2007,Jul,1541.57,1541.57,1508.62,1511.04,1511.04," 4,115,830,000 ",-0.020204627
25/07/2007,2007,Jul,1511.03,1524.31,1503.73,1518.09,1518.09," 4,283,200,000 ",0.004650581
26/07/2007,2007,Jul,1518.09,1518.09,1465.3,1482.66,1482.66," 4,472,550,000 ",-0.023896241
27/07/2007,2007,Jul,1482.44,1488.53,1458.95,1458.95,1458.95," 4,784,650,000 ",-0.01610062
30/07/2007,2007,Jul,1458.93,1477.88,1454.32,1473.91,1473.91," 4,128,780,000 ",0.010163443
31/07/2007,2007,Jul,1473.9,1488.3,1454.25,1455.27,1455.27," 4,524,520,000 ",-0.012801748
01/08/2007,2007,Aug,1455.18,1468.38,1439.59,1465.81,1465.81," 5,256,780,000 ",0.007251963
02/08/2007,2007,Aug,1465.46,1476.43,1460.58,1472.2,1472.2," 4,368,850,000 ",0.004578182
03/08/2007,2007,Aug,1472.18,1473.23,1432.8,1433.06,1433.06," 4,272,110,000 ",-0.027298229
06/08/2007,2007,Aug,1433.04,1467.67,1427.39,1467.67,1467.67," 5,067,200,000 ",0.023595222
07/08/2007,2007,Aug,1467.62,1488.3,1455.8,1476.71,1476.71," 4,909,390,000 ",0.006155576
08/08/2007,2007,Aug,1476.22,1503.89,1476.22,1497.49,1497.49," 5,499,560,000 ",0.014203768
09/08/2007,2007,Aug,1497.21,1497.21,1453.09,1453.09,1453.09," 5,889,600,000 ",-0.030362882
10/08/2007,2007,Aug,1453.09,1462.02,1429.74,1453.64,1453.64," 5,345,780,000 ",0.000378361
13/08/2007,2007,Aug,1453.42,1466.29,1451.54,1452.92,1452.92," 3,696,280,000 ",-0.000344135
14/08/2007,2007,Aug,1452.87,1456.74,1426.2,1426.54,1426.54," 3,814,630,000 ",-0.018457246
15/08/2007,2007,Aug,1426.15,1440.78,1404.36,1406.7,1406.7," 4,290,930,000 ",-0.013826687
16/08/2007,2007,Aug,1406.64,1415.97,1370.6,1411.27,1411.27," 6,509,300,000 ",0.003280733
17/08/2007,2007,Aug,1411.26,1450.33,1411.26,1445.94,1445.94," 3,570,040,000 ",0.023984398
20/08/2007,2007,Aug,1445.94,1451.75,1430.54,1445.55,1445.55," 3,321,340,000 ",-0.000269794
21/08/2007,2007,Aug,1445.55,1455.32,1439.76,1447.12,1447.12," 3,012,150,000 ",0.001084913
22/08/2007,2007,Aug,1447.03,1464.86,1447.03,1464.07,1464.07," 3,309,120,000 ",0.011638788
23/08/2007,2007,Aug,1464.05,1472.06,1453.88,1462.5,1462.5," 3,084,390,000 ",-0.001059829
24/08/2007,2007,Aug,1462.34,1479.4,1460.54,1479.37,1479.37," 2,541,400,000 ",0.011511657
27/08/2007,2007,Aug,1479.36,1479.36,1465.98,1466.79,1466.79," 2,406,180,000 ",-0.008569734
28/08/2007,2007,Aug,1466.72,1466.72,1432.01,1432.36,1432.36," 3,078,090,000 ",-0.023988383
29/08/2007,2007,Aug,1432.01,1463.76,1432.01,1463.76,1463.76," 2,824,070,000 ",0.021690714
30/08/2007,2007,Aug,1463.67,1468.43,1451.25,1457.64,1457.64," 2,582,960,000 ",-0.004136824
31/08/2007,2007,Aug,1457.61,1481.47,1457.61,1473.99,1473.99," 2,731,610,000 ",0.011112694
04/09/2007,2007,Sep,1473.96,1496.4,1472.15,1489.42,1489.42," 2,766,600,000 ",0.010379879
05/09/2007,2007,Sep,1488.76,1488.76,1466.34,1472.29,1472.29," 2,991,600,000 ",-0.011186655
06/09/2007,2007,Sep,1472.03,1481.49,1467.41,1478.55,1478.55," 2,459,590,000 ",0.004409726
07/09/2007,2007,Sep,1478.55,1478.55,1449.07,1453.55,1453.55," 3,191,080,000 ",-0.017199271
10/09/2007,2007,Sep,1453.5,1462.25,1439.29,1451.7,1451.7," 2,835,720,000 ",-0.001239926
11/09/2007,2007,Sep,1451.69,1472.48,1451.69,1471.49,1471.49," 3,015,330,000 ",0.013455749
12/09/2007,2007,Sep,1471.1,1479.5,1465.75,1471.56,1471.56," 2,885,720,000 ",0.000312593
13/09/2007,2007,Sep,1471.47,1489.58,1471.47,1483.95,1483.95," 2,877,080,000 ",0.008409987
14/09/2007,2007,Sep,1483.95,1485.99,1473.18,1484.25,1484.25," 2,641,740,000 ",0.000202122
17/09/2007,2007,Sep,1484.24,1484.24,1471.82,1476.65,1476.65," 2,598,390,000 ",-0.005140013
18/09/2007,2007,Sep,1476.63,1519.89,1476.63,1519.78,1519.78," 3,708,940,000 ",0.028392267
19/09/2007,2007,Sep,1519.75,1538.74,1519.75,1529.03,1529.03," 3,846,750,000 ",0.006069207
20/09/2007,2007,Sep,1528.69,1529.14,1516.42,1518.75,1518.75," 2,957,700,000 ",-0.006544856
21/09/2007,2007,Sep,1518.75,1530.89,1518.75,1525.75,1525.75," 3,679,460,000 ",0.004587908
24/09/2007,2007,Sep,1525.75,1530.18,1516.15,1517.73,1517.73," 3,131,310,000 ",-0.005284207
25/09/2007,2007,Sep,1516.34,1518.27,1507.13,1517.21,1517.21," 3,187,770,000 ",0.000573421
26/09/2007,2007,Sep,1518.62,1529.39,1518.62,1525.42,1525.42," 3,237,390,000 ",0.004457789
27/09/2007,2007,Sep,1527.32,1532.46,1525.81,1531.38,1531.38," 2,872,180,000 ",0.002651203
28/09/2007,2007,Sep,1531.24,1533.74,1521.99,1526.75,1526.75," 2,925,350,000 ",-0.002940888
01/10/2007,2007,Oct,1527.29,1549.02,1527.25,1547.04,1547.04," 3,281,990,000 ",0.012766315
02/10/2007,2007,Oct,1546.96,1548.01,1540.37,1546.63,1546.63," 3,101,910,000 ",-0.000213367
03/10/2007,2007,Oct,1545.8,1545.84,1536.34,1539.59,1539.59," 3,065,320,000 ",-0.004033541
04/10/2007,2007,Oct,1539.91,1544.02,1537.63,1542.84,1542.84," 2,690,430,000 ",0.001899095
05/10/2007,2007,Oct,1543.84,1561.91,1543.84,1557.59,1557.59," 2,919,030,000 ",0.00882774
08/10/2007,2007,Oct,1556.51,1556.51,1549,1552.58,1552.58," 2,040,650,000 ",-0.002531271
09/10/2007,2007,Oct,1553.18,1565.26,1551.82,1565.15,1565.15," 2,932,040,000 ",0.007647829
10/10/2007,2007,Oct,1564.98,1565.42,1555.46,1562.47,1562.47," 3,044,760,000 ",-0.001606431
11/10/2007,2007,Oct,1564.72,1576.09,1546.72,1554.41,1554.41," 3,911,260,000 ",-0.006632742
12/10/2007,2007,Oct,1555.41,1563.03,1554.09,1561.8,1561.8," 2,788,690,000 ",0.004091433
15/10/2007,2007,Oct,1562.25,1564.74,1540.81,1548.71,1548.71," 3,139,290,000 ",-0.00874276
16/10/2007,2007,Oct,1547.81,1547.81,1536.29,1538.53,1538.53," 3,234,560,000 ",-0.006031732
17/10/2007,2007,Oct,1544.44,1550.66,1526.01,1541.24,1541.24," 3,638,070,000 ",-0.00207625
18/10/2007,2007,Oct,1539.29,1542.79,1531.76,1540.08,1540.08," 3,203,210,000 ",0.00051296
19/10/2007,2007,Oct,1540,1540,1500.26,1500.63,1500.63," 4,160,970,000 ",-0.026235648
22/10/2007,2007,Oct,1497.79,1508.06,1490.4,1506.33,1506.33," 3,471,830,000 ",0.005669408
23/10/2007,2007,Oct,1509.3,1520.01,1503.61,1519.59,1519.59," 3,309,120,000 ",0.006771563
24/10/2007,2007,Oct,1516.61,1517.23,1489.56,1515.88,1515.88," 4,003,300,000 ",-0.000481568
25/10/2007,2007,Oct,1516.15,1523.24,1500.46,1514.4,1514.4," 4,183,960,000 ",-0.001155573
26/10/2007,2007,Oct,1522.17,1535.53,1520.18,1535.28,1535.28," 3,612,120,000 ",0.008539159
29/10/2007,2007,Oct,1536.92,1544.67,1536.43,1540.98,1540.98," 3,124,480,000 ",0.002634687
30/10/2007,2007,Oct,1539.42,1539.42,1529.55,1531.02,1531.02," 3,212,520,000 ",-0.005486538
31/10/2007,2007,Oct,1532.15,1552.76,1529.4,1549.38,1549.38," 3,953,070,000 ",0.011120577
01/11/2007,2007,Nov,1545.79,1545.79,1506.66,1508.44,1508.44," 4,241,470,000 ",-0.02476068
02/11/2007,2007,Nov,1511.07,1513.15,1492.53,1509.65,1509.65," 4,285,990,000 ",-0.000940615
05/11/2007,2007,Nov,1505.61,1510.84,1489.95,1502.17,1502.17," 3,819,330,000 ",-0.00229002
06/11/2007,2007,Nov,1505.33,1520.77,1499.07,1520.27,1520.27," 3,879,160,000 ",0.009827202
07/11/2007,2007,Nov,1515.46,1515.46,1475.04,1475.62,1475.62," 4,353,160,000 ",-0.026998821
08/11/2007,2007,Nov,1475.27,1482.5,1450.31,1474.77,1474.77," 5,439,720,000 ",-0.000339036
09/11/2007,2007,Nov,1467.59,1474.09,1448.51,1453.7,1453.7," 4,587,050,000 ",-0.009554929
12/11/2007,2007,Nov,1453.66,1464.94,1438.53,1439.18,1439.18," 4,192,520,000 ",-0.010061285
13/11/2007,2007,Nov,1441.35,1481.37,1441.35,1481.05,1481.05," 4,141,310,000 ",0.026805307
14/11/2007,2007,Nov,1483.4,1492.14,1466.47,1470.58,1470.58," 4,031,470,000 ",-0.008717649
15/11/2007,2007,Nov,1468.04,1472.67,1443.49,1451.15,1451.15," 3,941,010,000 ",-0.011639045
16/11/2007,2007,Nov,1453.09,1462.18,1443.99,1458.74,1458.74," 4,168,870,000 ",0.003873206
19/11/2007,2007,Nov,1456.7,1456.7,1430.42,1433.27,1433.27," 4,119,650,000 ",-0.016347234
20/11/2007,2007,Nov,1434.51,1452.64,1419.28,1439.7,1439.7," 4,875,150,000 ",0.003604918
21/11/2007,2007,Nov,1434.71,1436.4,1415.64,1416.77,1416.77," 4,076,230,000 ",-0.012662606
